"","Date","AAPL","AMZN","GOOGL","JNJ","JPM","META","MSFT","NVDA","PG","XOM","TSM","AVGO","ORCL"
"2475","2022-10-28",153.03,103.41,95.57,158.6,116.57,98.51,229.71,13.82,124.47,98.4,58.85,44.84,74.34
"2476","2022-10-31",150.67,102.44,93.8,157.79,116.39,92.51,226.07,13.48,123.97,98.49,58.41,44.58,75.03
"2477","2022-11-01",148.03,96.79,89.79,156.99,118.48,94.54,222.22,13.53,124.16,99.47,58.44,44.37,74.1
"2478","2022-11-02",142.5,92.12,86.32,154.57,117.39,89.91,214.36,13.2,122.37,97.43,57.43,43.24,72.19
"2479","2022-11-03",136.46,89.3,82.8,154.84,117.61,88.29,208.66,13.4,121.54,98.75,57.21,42.11,72.1
"2480","2022-11-04",136.2,90.98,85.93,155.53,120.82,90.16,215.61,14.14,123.76,99.83,59.29,44.12,73.04
"2481","2022-11-07",136.73,90.53,87.83,156.89,121.46,96.05,221.92,14.28,125.65,101.01,59.56,45.06,73.75
"2482","2022-11-08",137.3,89.98,88.23,157.67,121.54,95.8,222.9,14.58,125.94,101.33,61.7,45.71,72.69
"2483","2022-11-09",132.74,86.14,86.67,156.41,119.95,100.77,218.65,13.76,125.63,96.8,61.69,44.52,72.71
"2484","2022-11-10",144.55,96.63,93.24,158.24,124.89,111.09,236.64,15.73,129.96,98.22,67.23,48.03,74.16
"2485","2022-11-11",147.34,100.79,95.69,153.5,125.1,112.24,240.66,16.31,129.77,101.29,70.06,49.13,74.71
"2486","2022-11-14",145.94,98.49,94.98,155.92,123.81,113.43,235.25,16.27,129.78,101.58,69.09,48.66,75.47
"2487","2022-11-15",147.67,98.94,97.7,156.35,122.91,116.27,235.66,16.65,129.32,102.26,76.36,49.73,76.09
"2488","2022-11-16",146.44,97.12,98.11,157.32,123.08,112.44,236.09,15.89,130.48,101.17,75.4,48.52,76.78
"2489","2022-11-17",148.34,94.85,97.62,158.59,122.54,110.68,236.04,15.66,129.67,101.3,77.32,48.56,76.11
"2490","2022-11-18",148.9,94.14,96.7,159.81,123.75,111.27,235.59,15.39,131.24,100.42,78.07,48.85,76.62
"2491","2022-11-21",145.67,92.46,94.88,160.63,123.01,109.1,236.4,15.3,132.91,99.43,75.85,49.06,76.71
"2492","2022-11-22",147.81,93.2,96.32,161.41,124.85,110.67,239.31,16.02,134.05,102.31,78.33,50.26,78.92
"2493","2022-11-23",148.69,94.13,97.72,161.58,126.19,111.46,241.8,16.5,134.81,101.8,77.79,50.6,79.34
"2494","2022-11-25",145.77,93.41,96.73,161.79,126.43,110.64,241.71,16.25,135.06,101.44,77.25,50.25,79.49
"2495","2022-11-28",141.94,93.95,95.33,161.87,124.22,108.03,236.11,15.81,134.95,98.39,75.18,49.52,78.22
"2496","2022-11-29",138.94,92.42,94.48,160.74,126.26,108.7,234.72,15.62,133.92,99.05,75.28,49.44,77.7
"2497","2022-11-30",145.69,96.54,100.23,162.48,127.76,117.28,249.18,16.91,137.31,99.76,78.75,52.25,79.79
"2498","2022-12-01",145.97,95.5,100.23,163.16,125.96,119.6,248.74,17.12,137.39,99.28,78.46,52.22,80.83
"2499","2022-12-02",145.48,94.13,99.69,163.29,124.97,122.63,249.07,16.86,138.64,98.44,77.34,51.28,80.1
"2500","2022-12-05",144.32,91.01,98.73,163.19,121.46,121.58,244.36,16.59,137.24,95.74,77.46,50.32,76.33
"2501","2022-12-06",140.65,88.25,96.25,160.75,121.66,113.33,239.4,15.97,137.42,93.08,75.5,49.86,75.83
"2502","2022-12-07",138.72,88.46,94.23,161.72,121.58,113.14,238.66,16.1,138.3,92.87,75.2,49.16,75.71
"2503","2022-12-08",140.4,90.35,93.01,161.75,122.86,114.53,241.62,17.15,139.29,93.56,76.68,50.36,76.95
"2504","2022-12-09",139.92,89.09,92.13,160.42,122.19,115.1,239.69,16.98,138.93,92.77,76.58,51.65,76.75
"2505","2022-12-12",142.21,90.55,92.61,162.34,124.09,113.91,246.61,17.52,140.35,95.06,76.33,52.78,78.11
"2506","2022-12-13",143.17,92.49,94.91,163.59,123.97,119.32,250.92,18.05,140.14,96.1,76.4,54.15,77.42
"2507","2022-12-14",140.95,91.58,94.36,164.09,123.35,120.75,251.21,17.66,140.69,95.39,75.94,54.47,78.63
"2508","2022-12-15",134.35,88.45,90.18,162.02,120.29,115.34,243.2,16.94,139.1,94.48,74.07,52.91,76.95
"2509","2022-12-16",132.39,87.86,89.58,160.36,119.54,118.6,238.98,16.55,138.48,93.81,72.82,52.71,76.48
"2510","2022-12-19",130.28,84.92,87.78,160.18,120.25,113.69,234.84,16.24,138.45,94.23,72.63,52.55,77.36
"2511","2022-12-20",130.21,85.19,88.35,160.36,120.83,116.28,236.15,16.07,138.5,95.6,72.17,52.01,77.78
"2512","2022-12-21",133.31,86.77,88.91,162.19,122.19,118.93,238.72,16.48,139.77,96.82,73.62,53.66,78.32
"2513","2022-12-22",130.14,83.79,87.1,161.6,120.81,116.31,232.63,15.32,140.09,94.87,71.85,52.88,77.35
"2514","2022-12-23",129.78,85.25,88.56,162.01,121.38,117.22,233.16,15.19,140.49,97.38,71.47,52.82,77.7
"2515","2022-12-27",127.98,83.04,86.73,161.96,121.8,116.07,231.43,14.11,141.71,98.73,70.93,52.92,77.82
"2516","2022-12-28",124.05,81.82,85.37,161.26,122.47,114.82,229.05,14.02,139.88,97.11,69.73,52.1,77.2
"2517","2022-12-29",127.56,84.18,87.79,162.08,123.17,119.43,235.38,14.59,140.46,97.84,72.53,53.33,78.23
"2518","2022-12-30",127.88,84,87.57,161.25,123.99,119.51,234.22,14.6,139.51,98.83,71.09,53.46,78.55
"2519","2023-01-03",123.1,85.82,88.45,162.66,124.93,123.87,233.99,14.3,139.52,95.43,70.65,52.92,80.46
"2520","2023-01-04",124.37,85.14,87.42,164.43,126.09,126.49,223.75,14.73,140.13,95.71,72.84,53.57,81.19
"2521","2023-01-05",123.05,83.12,85.55,163.21,126.07,126.06,217.12,14.25,138.39,97.85,72.28,53.07,81.02
"2522","2023-01-06",127.57,86.08,86.69,164.54,128.48,129.12,219.68,14.84,141.69,99.04,74.51,56.26,82.32
"2523","2023-01-09",128.1,87.36,87.36,160.27,127.95,128.57,221.82,15.61,139.96,97.19,76.65,55.16,83.36
"2524","2023-01-10",128.67,89.87,87.76,159.89,129.09,132.07,223.51,15.89,139.82,98.64,77.56,54.97,83.44
"2525","2023-01-11",131.38,95.09,90.83,159.63,130.05,131.97,230.26,15.98,138.69,99.79,78.05,55.28,85.46
"2526","2023-01-12",131.3,95.27,90.45,158.83,129.92,135.76,232.94,16.49,137.9,101.45,83.03,55.64,85.64
"2527","2023-01-13",132.63,98.12,91.43,158.31,133.2,136.03,233.64,16.88,138.89,101.38,82.84,55.36,86.04
"2528","2023-01-17",133.79,96.05,90.61,157.33,131.14,134.42,234.74,17.68,138.48,101.19,84.93,55.38,85.46
"2529","2023-01-18",133.08,95.46,90.44,154.96,127.2,132.1,230.3,17.36,134.77,99.11,85.39,54.91,83.64
"2530","2023-01-19",133.14,93.68,92.35,154.75,125.51,135.21,226.51,16.75,131.92,99.74,84.37,53.85,82.9
"2531","2023-01-20",135.69,97.25,97.28,154.03,125.81,138.4,234.61,17.82,132.43,101.56,86.88,54.57,84.16
"2532","2023-01-23",138.88,97.52,99.04,153.64,127.85,142.28,236.92,19.17,130.65,101.03,91.3,55.61,85.82
"2533","2023-01-24",140.28,96.32,96.97,153.64,128.95,142.15,236.39,19.25,131.37,101.98,90.25,55.94,86.53
"2534","2023-01-25",139.62,97.18,94.51,154.73,129.58,140.52,234.99,19.3,131.28,101.44,88.19,56,86.47
"2535","2023-01-26",141.69,99.22,96.79,154.17,130.38,146.28,242.21,19.78,130.75,105.51,89.19,57.23,86.65
"2536","2023-01-27",143.63,102.24,98.62,153.56,130.69,150.69,242.37,20.34,130.21,103.59,89.04,56.51,85.84
"2537","2023-01-30",140.74,100.55,96.21,147.88,129.59,146.04,237.04,19.14,130.62,101.75,88.88,55.59,84.26
"2538","2023-01-31",142.01,103.13,98.1,149.17,130.36,147.94,242.02,19.52,131.89,103.95,88.5,55.93,85.33
"2539","2023-02-01",143.13,105.15,99.68,150.54,130.01,152.06,246.85,20.92,132.64,102.81,90.42,57.63,86.86
"2540","2023-02-02",148.44,112.91,106.93,151.11,129.41,187.46,258.42,21.69,131.69,99.59,92.24,57.92,86.22
"2541","2023-02-03",152.06,103.39,103.99,150.26,131.41,185.24,252.32,21.08,132.1,100.28,90.34,57.14,86.45
"2542","2023-02-06",149.34,102.18,102.13,149.12,132.19,184.77,250.77,21.07,130.98,100.11,87.64,57.49,85.4
"2543","2023-02-07",152.21,102.11,106.83,149.16,133.8,190.29,261.31,22.15,129.7,102.97,90.24,58.75,84.64
"2544","2023-02-08",149.52,100.05,98.62,149.35,132.86,182.16,260.5,22.18,128.36,102.07,89.98,57.53,83.62
"2545","2023-02-09",148.49,98.24,94.3,147.33,130.79,176.69,257.46,22.31,126.95,102.46,92.28,57.31,83.58
"2546","2023-02-10",148.85,97.61,93.86,148.01,131.37,172.94,256.96,21.24,128.07,106.78,91.02,56.72,84.06
"2547","2023-02-13",151.65,99.54,93.9,148.56,132.79,178.19,264.98,21.77,129.75,106.36,91.73,57.47,86.26
"2548","2023-02-14",151.01,99.7,93.97,147.91,133.38,178.23,265.81,22.95,129.02,105.12,93.49,57.59,85.94
"2549","2023-02-15",153.11,101.16,96.21,145.48,133.94,175.93,263.69,22.74,128.72,104.8,88.53,58.1,85.21
"2550","2023-02-16",151.51,98.15,94.79,144.45,132.09,171.24,256.67,21.98,127.03,104.49,86.68,57.42,84.62
"2551","2023-02-17",150.37,97.2,93.64,147.46,132.48,171.68,252.67,21.37,129.69,100.48,85.99,56.95,84.19
"2552","2023-02-21",146.36,94.58,91.1,145.26,130.05,170.89,247.39,20.63,129.6,100.38,83.64,55.6,83.15
"2553","2023-02-22",146.78,95.79,90.96,145.06,129.06,169.93,246.25,20.73,130.15,99.08,82.87,55.09,83.27
"2554","2023-02-23",147.27,95.82,90.21,145.02,130.09,170.85,249.44,23.64,129.73,99.99,85.97,55.82,85.45
"2555","2023-02-24",144.61,93.5,88.46,143.4,131.26,169.21,244.01,23.26,129,100,84.09,55.24,85.52
"2556","2023-02-27",145.81,93.76,89.2,143.08,132.41,168.36,244.93,23.48,128.89,99.82,83.32,55.98,84.85
"2557","2023-02-28",145.3,94.23,89.38,140.91,133.52,173.73,244.21,23.19,127.42,99.24,83.1,56.82,84.31
"2558","2023-03-01",143.23,92.17,89.68,140.27,132.77,172.22,241.12,22.68,127.51,100.12,84.39,56.75,83.28
"2559","2023-03-02",143.83,92.13,91.31,140.16,131.39,173.32,245.86,23.29,129.62,100.58,84.97,57.24,83.89
"2560","2023-03-03",148.87,94.9,92.95,141.6,133.81,183.96,249.95,23.87,130.56,101.86,85.69,60.5,86.09
"2561","2023-03-06",151.63,93.75,94.42,143.02,133.02,183.62,251.5,23.53,130.01,102.76,85.49,60.51,86.56
"2562","2023-03-07",149.44,93.55,93.16,141.67,129.11,183.23,248.84,23.27,127.42,100.77,84.8,59.77,85.23
"2563","2023-03-08",150.69,93.92,93.54,140.63,128.35,183.69,248.4,24.16,127.44,99.3,86.69,60.45,85.36
"2564","2023-03-09",148.44,92.25,91.63,139.05,121.4,180.43,247.05,23.42,126.5,98.53,84.83,59.52,83.8
"2565","2023-03-10",146.38,90.73,89.95,139.39,124.48,178.26,243.39,22.95,127.08,97.32,83.27,58.78,81.1
"2566","2023-03-13",148.32,92.43,90.43,140.72,122.25,179.65,248.61,22.95,127.96,96.2,83.74,58.94,81.92
"2567","2023-03-14",150.41,94.88,93.27,141.51,125.39,192.67,255.34,24.04,129.54,96.56,85.22,60.47,81.57
"2568","2023-03-15",150.81,96.2,95.39,141.91,119.46,196.38,259.89,24.21,131.38,91.75,82.74,59.86,80.04
"2569","2023-03-16",153.62,100.04,99.57,141.61,121.78,203.51,270.43,25.52,132.36,91.22,85.67,60.86,81.82
"2570","2023-03-17",152.79,98.95,100.86,140.1,117.18,194.25,273.59,25.7,132.4,90.15,85.83,60.33,82.24
"2571","2023-03-20",155.15,97.71,100.46,141.48,118.42,196.44,266.54,25.88,134.43,92.5,86.38,61.55,83.88
"2572","2023-03-21",157.01,100.61,104.13,141.48,121.59,200.76,268.06,26.18,133.46,96.65,88.74,61.32,84.48
"2573","2023-03-22",155.58,98.7,102.59,138.87,118.46,198.42,266.6,26.45,133.38,94.43,88.86,60.76,84.79
"2574","2023-03-23",156.66,98.71,104.81,138.95,118.14,202.86,271.86,27.17,133.19,93.37,90.74,61.56,84.67
"2575","2023-03-24",157.96,98.13,104.65,140.34,116.34,204.58,274.7,26.76,135.91,93.48,89.02,61.26,84.9
"2576","2023-03-27",156.02,98.04,101.69,140.94,119.68,201.43,270.6,26.51,135.19,95.53,86.97,60.36,86.95
"2577","2023-03-28",155.4,97.24,100.27,139.58,120.04,199.29,269.48,26.39,135.57,96.72,87.12,60.16,86.67
"2578","2023-03-29",158.47,100.25,100.63,140.95,120.28,203.93,274.65,26.96,135.99,98.38,88.99,60.24,87.41
"2579","2023-03-30",160.04,102,100.13,141.06,119.92,206.4,278.11,27.36,136.58,98.86,88.71,61.03,87.31
"2580","2023-03-31",162.55,103.29,102.95,142.51,121.37,210.47,282.27,27.75,137.73,99.01,89.24,61.78,89.63
"2581","2023-04-03",163.8,102.41,103.58,144.21,121.23,211.59,281.23,27.94,138.49,104.85,89.07,61.87,90.6
"2582","2023-04-04",163.26,103.95,103.93,145.71,119.61,213.23,281.18,27.43,139.16,103.85,88.42,61.09,90.67
"2583","2023-04-05",161.42,101.1,103.69,152.26,119.79,210.01,278.4,26.86,140.11,105.63,86.53,60.57,91.53
"2584","2023-04-06",162.31,102.06,107.61,151.84,119.66,214.6,285.5,27.01,141,103.88,86.57,59.96,92.53
"2585","2023-04-10",159.72,102.17,105.64,151.07,120.05,213.26,283.34,27.56,139.83,103.42,85.4,60.42,90.82
"2586","2023-04-11",158.5,99.92,104.56,151.03,120.64,212.37,276.92,27.15,139.56,104.15,85.61,59.86,91.02
"2587","2023-04-12",157.81,97.83,103.86,150.71,120.62,212.52,277.56,26.47,139.94,104.04,83.34,59.39,90.96
"2588","2023-04-13",163.2,102.4,106.62,152.72,121.08,218.82,283.78,26.44,140.58,104.53,83.51,60.11,92.55
"2589","2023-04-14",162.85,102.51,108.05,152.47,130.23,219.95,280.16,26.74,139.87,104.78,83.66,59.66,92.71
"2590","2023-04-17",162.87,102.74,105.18,152.32,131.26,217.34,282.76,26.98,139.92,103.56,84.41,60.41,92.59
"2591","2023-04-18",164.09,102.3,103.72,148.03,132.73,216.38,282.34,27.64,140.07,105.59,84.56,60.89,93.45
"2592","2023-04-19",165.24,104.3,103.4,149.43,132.57,214.2,282.42,27.91,140.09,105.25,83.68,61.1,92.81
"2593","2023-04-20",164.27,103.81,104.5,150.39,132.18,211.59,280.13,27.08,140.61,104.41,85.66,60.96,91.86
"2594","2023-04-21",162.66,106.96,104.62,149.58,131.93,211.41,279.79,27.1,145.47,104.75,81.9,60.95,92.17
"2595","2023-04-24",162.97,106.21,105.18,150.49,132.11,211.31,275.88,27.02,145.73,106.72,81.2,61.11,92.45
"2596","2023-04-25",161.43,102.57,103.07,151.86,129.23,206.11,269.66,26.22,145.77,105.21,78.94,59.9,91.11
"2597","2023-04-26",161.42,104.98,102.93,149.51,126.94,207.95,289.2,26.93,144.08,104.24,78.91,59.34,90.77
"2598","2023-04-27",166.01,109.82,106.78,149.86,128.65,236.91,298.46,27.2,145.85,105.49,80.27,59.55,92.06
"2599","2023-04-28",167.26,105.45,106.54,150.5,129.77,238.65,300.84,27.73,145.76,106.85,80.87,60.33,91.75
"2600","2023-05-01",167.17,102.05,106.4,150.41,132.55,241.49,299.17,28.89,145.94,103.54,80.57,61.43,91.9
"2601","2023-05-02",166.13,103.63,104.53,151.73,130.41,237.58,299.03,28.19,145.81,99.41,79.59,58.97,91.83
"2602","2023-05-03",165.06,103.65,104.62,149.74,127.65,235.39,298.04,27.78,145.62,97.45,79.34,59.05,91.81
"2603","2023-05-04",163.42,104,103.9,149.06,125.9,231.9,299.03,27.54,144.95,95.74,80.1,58.76,91.99
"2604","2023-05-05",171.09,105.66,104.78,149.57,128.36,231.17,304.16,28.66,145.44,98.13,81.52,60.68,93.93
"2605","2023-05-08",171.02,105.83,106.96,149.23,128.67,231.65,302.2,29.13,144.76,98.52,82.06,60.58,93.76
"2606","2023-05-09",169.32,106.62,106.54,148.07,128.05,231.75,300.58,28.55,143.27,98.54,81.6,59.56,93.13
"2607","2023-05-10",171.08,110.19,110.91,148.62,128.12,231.46,305.78,28.86,143.57,97.28,81.45,60.31,94.46
"2608","2023-05-11",171.27,112.18,115.7,148.01,127.71,234.15,303.63,28.55,143.91,95.52,80.04,60.44,94.39
"2609","2023-05-12",170.34,110.26,116.63,147.82,125.88,232.19,302.51,28.32,145.37,95.51,80.04,60.78,94.78
"2610","2023-05-15",169.85,111.2,115.64,146.69,126.94,237.2,302.99,28.93,145.42,95.69,82.18,61.61,94.21
"2611","2023-05-16",169.85,113.4,118.61,146.5,126.09,237.16,305.22,29.19,145.17,93.37,82.39,61.77,95.17
"2612","2023-05-17",170.46,115.5,119.93,146.17,129.97,240.81,308.11,30.15,144.55,95.46,87.19,63.31,96.64
"2613","2023-05-18",172.79,118.15,121.91,145.7,130.95,245.14,312.54,31.65,142.17,96.33,88.88,65.28,99.13
"2614","2023-05-19",172.9,116.25,121.84,146.1,130.65,243.94,312.37,31.24,142.77,96.78,88.82,65.7,99.62
"2615","2023-05-22",171.95,115.01,124.11,145.31,129.57,246.6,315.15,31.15,139.03,95.6,87.99,65.33,98.58
"2616","2023-05-23",169.34,114.99,121.64,145.26,128.22,245.03,309.34,30.66,137.53,96.9,86.76,66.11,95.45
"2617","2023-05-24",169.62,116.75,119.99,145.12,127.05,247.48,307.96,30.51,136.39,97.99,86.47,65.44,95.24
"2618","2023-05-25",170.76,115,122.55,143.03,127.36,250.94,319.8,37.95,135.52,96.23,96.85,70.18,101.02
"2619","2023-05-26",173.16,120.11,123.68,142.98,128.55,260.22,326.64,38.91,135.53,95.6,99.01,78.27,100.82
"2620","2023-05-30",175.01,121.66,122.74,143,129.04,260.7,325,40.08,133.46,94.75,97.83,77.36,101.85
"2621","2023-05-31",174.96,120.58,121.95,143.64,127.39,262.88,322.23,37.8,132.82,93.06,94.58,77.81,102.62
"2622","2023-06-01",177.76,122.77,122.79,143.15,129.15,270.72,326.34,39.74,134.19,94.13,94.82,76.07,102.67
"2623","2023-06-02",178.61,124.25,123.74,145.41,131.86,270.72,329.11,39.29,136.57,96.32,94.92,78.2,102.57
"2624","2023-06-05",177.26,125.3,125.07,146.66,130.57,269.51,329.64,39.14,136.03,95.89,94.06,77.26,103.58
"2625","2023-06-06",176.9,126.61,126.36,146.53,130.8,269.24,327.42,38.62,134.68,96.68,95.76,76.08,103.74
"2626","2023-06-07",175.52,121.23,121.58,146.84,132.07,261.77,317.31,37.45,134.97,98.84,96.21,76.33,101.95
"2627","2023-06-08",178.24,124.25,121.22,148.45,132.11,262.74,319.16,38.48,136.5,98.53,95.88,77.44,104.11
"2628","2023-06-09",178.62,123.43,121.31,148.22,132.37,263.11,320.66,38.74,136.61,97.8,98.62,77.48,106.41
"2629","2023-06-12",181.42,126.57,122.71,148.12,132.36,269.17,325.62,39.45,135.54,96.92,102.71,82.37,112.78
"2630","2023-06-13",180.94,126.66,122.9,148.9,133.32,269.44,328.02,40.99,135.21,96.94,102.46,81.96,113.02
"2631","2023-06-14",181.57,126.42,122.74,149.66,132.82,271.45,331.01,42.97,136.48,95.77,103.04,85.34,118.44
"2632","2023-06-15",183.61,127.11,124.15,151.67,134.32,279.87,341.57,42.62,138.37,96.44,101.33,85.07,122.58
"2633","2023-06-16",182.53,125.49,122.6,152.13,134.48,279.05,335.91,42.66,139.39,95.75,100.74,83.6,121.53
"2634","2023-06-20",182.62,125.78,122.18,152.04,133.8,282.36,331.71,43.78,138.1,93.55,100.17,83.59,118.21
"2635","2023-06-21",181.58,124.83,119.65,151.81,133.6,279.69,327.3,43.01,139.29,94.6,97.92,82.06,118.27
"2636","2023-06-22",184.58,130.15,122.23,153.42,131.03,282.9,333.34,42.99,139.77,94.08,99.35,81.56,116.8
"2637","2023-06-23",184.27,129.33,121.42,153.29,130.34,286.73,328.73,42.18,138.38,93.26,98.18,79.59,114.92
"2638","2023-06-26",182.88,127.33,117.45,151.57,130.66,276.54,322.43,40.6,138.52,94.98,96.44,79.54,113.12
"2639","2023-06-27",185.63,129.18,117.44,151.26,130.67,285.06,328.29,41.85,139.83,95.22,98.34,82.14,114.15
"2640","2023-06-28",186.81,129.04,119.28,150.95,130.1,283.31,329.55,41.09,139.81,95.99,97.22,82.09,112.88
"2641","2023-06-29",187.14,127.9,118.21,152.01,134.64,279.58,328.76,40.79,139.24,97.18,96.95,83.51,114.09
"2642","2023-06-30",191.46,130.36,118.8,153.33,136.53,284.99,334.15,42.27,141.44,97.68,97.22,83.98,115.36
"2643","2023-07-03",189.97,130.22,119,151.32,137.63,284.04,331.65,42.38,142.15,97.87,99.37,84.85,113.48
"2644","2023-07-05",188.86,130.38,120.84,150.81,136.71,292.33,331.8,42.29,141.9,97.37,97.29,83.44,112.33
"2645","2023-07-06",189.33,128.36,119.21,149.69,135.36,289.96,334.87,42.07,141.67,93.73,95.77,82.1,111.83
"2646","2023-07-07",188.22,129.78,118.58,147.52,136.42,288.51,330.89,42.47,138.7,93.95,96.56,81.98,111.02
"2647","2023-07-10",186.17,127.13,115.58,147.76,137.19,292.06,325.6,42.15,138.75,95.35,96.12,84.98,110.79
"2648","2023-07-11",185.65,128.78,116.26,146.94,139.34,296.22,326.23,42.37,138.03,96.51,97.55,85.39,111.67
"2649","2023-07-12",187.32,130.8,118.04,146.43,140.03,307.19,330.87,43.87,138.74,96.98,100.09,86.16,112.78
"2650","2023-07-13",188.08,134.3,123.61,147.11,140.71,311.24,336.23,45.94,138.84,95.21,101.7,86.2,114.17
"2651","2023-07-14",188.23,134.68,124.48,148.09,141.56,306.73,338.76,45.44,139.86,91.93,101.29,86.03,115.94
"2652","2023-07-17",191.48,133.56,123.72,147.35,144.97,308.47,339.24,46.43,138.87,92.33,100.95,88.13,115.57
"2653","2023-07-18",191.23,132.83,122.83,147.34,145.23,309.89,352.74,47.46,139.13,91.91,99.37,87.46,117.39
"2654","2023-07-19",192.58,135.36,121.11,147.04,145.79,313.82,348.42,47.04,140.09,92.55,99.28,87.26,115.37
"2655","2023-07-20",190.64,129.96,118.31,155.97,147.59,300.42,340.36,45.49,141.22,94.18,94.28,86,112.64
"2656","2023-07-21",189.46,130,119.12,157.65,146.45,292.22,337.32,44.28,143.44,94.62,93.69,86.82,114.36
"2657","2023-07-24",190.26,128.8,120.62,158.48,149.34,289.59,338.63,44.58,143.9,96.1,94.65,87.29,114.77
"2658","2023-07-25",191.12,129.13,121.29,159.69,148.22,292.43,344.39,45.65,144.24,96.25,96.65,88.87,114.65
"2659","2023-07-26",191.99,128.15,128.3,159.99,149.11,296.5,331.43,45.42,144.39,95.71,95.77,86.46,112.27
"2660","2023-07-27",190.72,128.25,128.43,160.89,147.46,309.55,324.51,45.87,142.68,96.01,95.71,86.5,113.15
"2661","2023-07-28",193.3,132.21,131.59,161.63,148.31,323.22,332.02,46.72,146.71,94.86,97.17,87.11,112.75
"2662","2023-07-31",193.91,133.68,131.72,155.19,149.3,316.39,329.62,46.7,146.61,97.67,95.52,87,113.95
"2663","2023-08-01",193.08,131.69,130.56,156.45,148.56,320.47,330.03,46.47,146.56,97.1,94.8,89.07,114.61
"2664","2023-08-02",190.09,128.21,127.42,157.39,146.88,312.13,321.35,44.24,146.88,95.89,92.19,86.39,112.48
"2665","2023-08-03",188.7,128.91,127.49,158.07,147.78,311.02,320.53,44.48,147.26,97.56,91.5,85.68,111.35
"2666","2023-08-04",179.64,139.57,127.15,156.59,147.46,308.57,321.63,44.65,145.65,97.83,92.64,85.35,111.24
"2667","2023-08-07",176.54,142.22,130.54,160.35,148.16,314.36,323.92,45.38,147.19,97.63,92.82,86.85,112.86
"2668","2023-08-08",177.48,139.94,130.41,160.42,147.33,310.47,319.93,44.63,147.35,98.11,91.03,85.5,112.01
"2669","2023-08-09",175.89,137.85,128.69,160.32,145.36,303.09,316.18,42.52,147.16,99.78,90.54,82.36,109.94
"2670","2023-08-10",175.67,138.56,128.72,159.49,145.14,303.62,316.87,42.36,146.43,100.29,91.33,81.6,109.83
"2671","2023-08-11",175.73,138.41,128.59,161.04,145.98,299.55,314.99,40.83,147.28,101.85,88.62,80.33,109.9
"2672","2023-08-14",177.38,140.57,130.35,160.66,146.28,304.07,317.96,43.72,146.13,101.93,89.66,82.69,112.34
"2673","2023-08-15",175.39,137.67,128.81,160.2,142.56,299.86,315.82,43.91,145.19,99.31,88.32,81.57,114.01
"2674","2023-08-16",174.52,135.07,127.73,159.69,141.95,292.25,315.05,43.45,143.71,97.64,88.42,80.64,112.12
"2675","2023-08-17",171.98,133.98,128.95,161.19,140.48,283.11,311.59,43.31,142.68,99.53,88.28,80.07,111.67
"2676","2023-08-18",172.47,133.22,126.5,159.78,140.8,281.29,311.2,43.27,143.08,101.04,87.76,79.95,113.21
"2677","2023-08-21",173.8,134.68,127.41,155.02,141.28,287.89,316.51,46.93,142.36,99.82,89.17,83.76,113.33
"2678","2023-08-22",175.18,134.25,128.11,153.79,138.35,285.6,317.08,45.63,142.41,99.26,88.86,82.85,113.28
"2679","2023-08-23",179.02,135.52,131.38,152.41,139.29,292.2,321.54,47.08,143.74,98.39,90.77,84.86,114.55
"2680","2023-08-24",174.34,131.84,128.81,152.93,139.16,284.76,314.63,47.13,143.08,97.65,89.14,82.72,109.75
"2681","2023-08-25",176.54,133.26,128.91,155.12,138.99,283.52,317.59,45.98,144.02,99.4,89.69,82.47,112.82
"2682","2023-08-28",178.1,133.14,130.03,153.29,139.47,288.25,318.3,46.8,144.24,100.23,90.56,83.36,113.57
